league,team,Total,pick,pfref_id,FantPos
nhftr0oy,team_6,100.30604996945664,66.0,WillMi07,WR
nhftr0oy,team_6,100.30604996945664,75.0,PachIs00,RB
nhftr0oy,team_6,100.30604996945664,86.0,FreiPa00,TE
nhftr0oy,team_6,100.30604996945664,95.0,CookBr00,WR
nhftr0oy,team_6,100.30604996945664,106.0,JoneDa05,QB
nhftr0oy,team_6,100.30604996945664,115.0,MitcEl00,RB
nhftr0oy,team_6,100.30604996945664,126.0,ElliEz00,RB
nhftr0oy,team_6,100.30604996945664,135.0,MostRa00,RB
nhftr0oy,team_7,108.50416698929378,7.0,ChasJa00,WR
nhftr0oy,team_7,108.50416698929378,14.0,WaddJa00,WR
nhftr0oy,team_7,108.50416698929378,27.0,StxxAm00,WR
nhftr0oy,team_7,108.50416698929378,34.0,TaylJo02,RB
nhftr0oy,team_7,108.50416698929378,47.0,KittGe00,TE
nhftr0oy,team_7,108.50416698929378,54.0,MoorD.00,WR
nhftr0oy,team_7,108.50416698929378,67.0,CookDa01,RB
nhftr0oy,team_7,108.50416698929378,74.0,KirkCh01,WR
nhftr0oy,team_7,108.50416698929378,87.0,WatsDe00,QB
nhftr0oy,team_7,108.50416698929378,94.0,RodgAa00,QB
nhftr0oy,team_7,108.50416698929378,107.0,WillJa06,RB
nhftr0oy,team_7,108.50416698929378,114.0,MoorEl00,WR
nhftr0oy,team_7,108.50416698929378,127.0,WillJa11,WR
nhftr0oy,team_7,108.50416698929378,134.0,HigbTy00,TE
nhftr0oy,team_8,82.11858374062837,8.0,RobiBi01,RB
nhftr0oy,team_8,82.11858374062837,13.0,PollTo00,RB
nhftr0oy,team_8,82.11858374062837,28.0,StevRh00,RB
nhftr0oy,team_8,82.11858374062837,33.0,CoopAm00,WR
nhftr0oy,team_8,82.11858374062837,48.0,McLaTe00,WR
nhftr0oy,team_8,82.11858374062837,53.0,SandMi01,RB
nhftr0oy,team_8,82.11858374062837,68.0,ConnJa00,RB
nhftr0oy,team_8,82.11858374062837,73.0,JohnDi01,WR
nhftr0oy,team_8,82.11858374062837,88.0,BrowMa04,WR
nhftr0oy,team_8,82.11858374062837,93.0,ThomMi05,WR
nhftr0oy,team_8,82.11858374062837,108.0,FlowZa00,WR
nhftr0oy,team_8,82.11858374062837,113.0,SchuDa00,TE
nhftr0oy,team_8,82.11858374062837,128.0,GoffJa00,QB
nhftr0oy,team_8,82.11858374062837,133.0,ThieAd00,WR
nhftr0oy,team_9,72.6707114046398,9.0,KuppCo00,WR
nhftr0oy,team_9,72.6707114046398,12.0,DiggSt00,WR
nhftr0oy,team_9,72.6707114046398,29.0,OlavCh00,WR
nhftr0oy,team_9,72.6707114046398,32.0,GibbJa01,RB
nhftr0oy,team_9,72.6707114046398,49.0,PittKy00,TE
nhftr0oy,team_9,72.6707114046398,52.0,MattAl01,RB
nhftr0oy,team_9,72.6707114046398,69.0,WallDa01,TE
nhftr0oy,team_9,72.6707114046398,72.0,WillJa10,RB
nhftr0oy,team_9,72.6707114046398,89.0,EngrEv00,TE
nhftr0oy,team_9,72.6707114046398,92.0,HerbKh00,RB
nhftr0oy,team_9,72.6707114046398,109.0,PennRa00,RB
nhftr0oy,team_9,72.6707114046398,112.0,RichAn03,QB
nhftr0oy,team_9,72.6707114046398,129.0,BigsTa00,RB
nhftr0oy,team_9,72.6707114046398,132.0,LazaAl00,WR
2t2lpgo9,team_1,86.9656219769864,1.0,HillTy00,WR
2t2lpgo9,team_1,86.9656219769864,20.0,StxxAm00,WR
2t2lpgo9,team_1,86.9656219769864,21.0,PollTo00,RB
2t2lpgo9,team_1,86.9656219769864,40.0,AlleKe00,WR
2t2lpgo9,team_1,86.9656219769864,41.0,LondDr00,WR
2t2lpgo9,team_1,86.9656219769864,60.0,GodwCh00,WR
2t2lpgo9,team_1,86.9656219769864,61.0,WatsCh00,WR
2t2lpgo9,team_1,86.9656219769864,80.0,WatsDe00,QB
2t2lpgo9,team_1,86.9656219769864,81.0,PittMi01,WR
2t2lpgo9,team_1,86.9656219769864,100.0,GibsAn00,RB
2t2lpgo9,team_1,86.9656219769864,101.0,BurkTr00,WR
2t2lpgo9,team_1,86.9656219769864,120.0,KmetCo00,TE
2t2lpgo9,team_1,86.9656219769864,121.0,AchaDe00,RB
2t2lpgo9,team_1,86.9656219769864,140.0,BoydTy00,WR
2t2lpgo9,team_10,91.71035408324717,10.0,HurtJa00,QB
2t2lpgo9,team_10,91.71035408324717,11.0,ChubNi00,RB
2t2lpgo9,team_10,91.71035408324717,30.0,WalkKe00,RB
2t2lpgo9,team_10,91.71035408324717,31.0,EtieTr00,RB
2t2lpgo9,team_10,91.71035408324717,50.0,HockTJ00,TE
2t2lpgo9,team_10,91.71035408324717,51.0,MattAl01,RB
2t2lpgo9,team_10,91.71035408324717,70.0,KirkCh01,WR
2t2lpgo9,team_10,91.71035408324717,71.0,MontDa01,RB
2t2lpgo9,team_10,91.71035408324717,90.0,WillJa06,RB
2t2lpgo9,team_10,91.71035408324717,91.0,CookBr00,WR
2t2lpgo9,team_10,91.71035408324717,110.0,MoorSk01,WR
2t2lpgo9,team_10,91.71035408324717,111.0,BeckOd00,WR
2t2lpgo9,team_10,91.71035408324717,130.0,WilsRu00,QB
2t2lpgo9,team_10,91.71035408324717,131.0,ThieAd00,WR
2t2lpgo9,team_2,94.16111421295294,2.0,ChasJa00,WR
2t2lpgo9,team_2,94.16111421295294,19.0,AdamDa01,WR
2t2lpgo9,team_2,94.16111421295294,22.0,AlleJo02,QB
2t2lpgo9,team_2,94.16111421295294,39.0,GibbJa01,RB
2t2lpgo9,team_2,94.16111421295294,42.0,JackLa00,QB
2t2lpgo9,team_2,94.16111421295294,59.0,KittGe00,TE
2t2lpgo9,team_2,94.16111421295294,62.0,AkerCa00,RB
2t2lpgo9,team_2,94.16111421295294,79.0,EvanMi00,WR
2t2lpgo9,team_2,94.16111421295294,82.0,HerbKh00,RB
2t2lpgo9,team_2,94.16111421295294,99.0,AddiJo00,WR
2t2lpgo9,team_2,94.16111421295294,102.0,CousKi00,QB
2t2lpgo9,team_2,94.16111421295294,119.0,JohnQu02,WR
2t2lpgo9,team_2,94.16111421295294,122.0,RichAn03,QB
2t2lpgo9,team_2,94.16111421295294,139.0,CollNi00,WR
2t2lpgo9,team_3,106.57517872858459,3.0,JeffJu00,WR
2t2lpgo9,team_3,106.57517872858459,18.0,HenrDe00,RB
2t2lpgo9,team_3,106.57517872858459,23.0,WaddJa00,WR
2t2lpgo9,team_3,106.57517872858459,38.0,MetcDK00,WR
2t2lpgo9,team_3,106.57517872858459,43.0,CoopAm00,WR
2t2lpgo9,team_3,106.57517872858459,58.0,WillMi07,WR
2t2lpgo9,team_3,106.57517872858459,63.0,JeudJe00,WR
2t2lpgo9,team_3,106.57517872858459,78.0,EngrEv00,TE
2t2lpgo9,team_3,106.57517872858459,83.0,PickGe00,WR
2t2lpgo9,team_3,106.57517872858459,98.0,SuttCo00,WR
2t2lpgo9,team_3,106.57517872858459,103.0,RodgAa00,QB
2t2lpgo9,team_3,106.57517872858459,118.0,PeriSa00,RB
2t2lpgo9,team_3,106.57517872858459,123.0,AllgTy00,RB
2t2lpgo9,team_3,106.57517872858459,138.0,HigbTy00,TE
2t2lpgo9,team_4,102.66426612078128,4.0,EkelAu00,RB
2t2lpgo9,team_4,102.66426612078128,17.0,WilsGa00,WR
2t2lpgo9,team_4,102.66426612078128,24.0,TaylJo02,RB
2t2lpgo9,team_4,102.66426612078128,37.0,BurrJo01,QB
2t2lpgo9,team_4,102.66426612078128,44.0,DobbJK00,RB
2t2lpgo9,team_4,102.66426612078128,57.0,LawrTr00,QB
2t2lpgo9,team_4,102.66426612078128,64.0,KamaAl00,RB
2t2lpgo9,team_4,102.66426612078128,77.0,PachIs00,RB
2t2lpgo9,team_4,102.66426612078128,84.0,TagoTu00,QB
2t2lpgo9,team_4,102.66426612078128,97.0,CharZa00,RB
2t2lpgo9,team_4,102.66426612078128,104.0,SmitJu00,WR
2t2lpgo9,team_4,102.66426612078128,117.0,OkonCh00,TE
2t2lpgo9,team_4,102.66426612078128,124.0,HarrDa06,RB
2t2lpgo9,team_4,102.66426612078128,137.0,DulcGr00,TE
2t2lpgo9,team_5,92.66069554552018,5.0,McCaCh01,RB
2t2lpgo9,team_5,92.66069554552018,16.0,LambCe00,WR
2t2lpgo9,team_5,92.66069554552018,25.0,HallBr03,RB
2t2lpgo9,team_5,92.66069554552018,36.0,PierDa01,RB
2t2lpgo9,team_5,92.66069554552018,45.0,RidlCa00,WR
2t2lpgo9,team_5,92.66069554552018,56.0,McLaTe00,WR
2t2lpgo9,team_5,92.66069554552018,65.0,WillJa10,RB
2t2lpgo9,team_5,92.66069554552018,76.0,CookJa01,RB
2t2lpgo9,team_5,92.66069554552018,85.0,PresDa01,QB
2t2lpgo9,team_5,92.66069554552018,96.0,ThomMi05,WR
2t2lpgo9,team_5,92.66069554552018,105.0,FlowZa00,WR
2t2lpgo9,team_5,92.66069554552018,116.0,KincDa00,TE
2t2lpgo9,team_5,92.66069554552018,125.0,BateRa00,WR
2t2lpgo9,team_5,92.66069554552018,136.0,MeyeJa01,WR
2t2lpgo9,team_6,103.51117689457176,6.0,KuppCo00,WR
2t2lpgo9,team_6,103.51117689457176,15.0,JacoJo01,RB
2t2lpgo9,team_6,103.51117689457176,26.0,OlavCh00,WR
2t2lpgo9,team_6,103.51117689457176,35.0,HiggTe00,WR
2t2lpgo9,team_6,103.51117689457176,46.0,FielJu00,QB
2t2lpgo9,team_6,103.51117689457176,55.0,SwifDA00,RB
2t2lpgo9,team_6,103.51117689457176,66.0,ConnJa00,RB
2t2lpgo9,team_6,103.51117689457176,75.0,JohnDi01,WR
2t2lpgo9,team_6,103.51117689457176,86.0,DotsJa00,WR
2t2lpgo9,team_6,103.51117689457176,95.0,NjokDa00,TE
2t2lpgo9,team_6,103.51117689457176,106.0,ToneKa00,WR
2t2lpgo9,team_6,103.51117689457176,115.0,SmitGe00,QB
2t2lpgo9,team_6,103.51117689457176,126.0,WillJa11,WR
2t2lpgo9,team_6,103.51117689457176,135.0,ForeDO00,RB
2t2lpgo9,team_7,98.27799208279126,7.0,DiggSt00,WR
2t2lpgo9,team_7,98.27799208279126,14.0,BarkSa00,RB
2t2lpgo9,team_7,98.27799208279126,27.0,StevRh00,RB
2t2lpgo9,team_7,98.27799208279126,34.0,SamuDe00,WR
2t2lpgo9,team_7,98.27799208279126,47.0,HerbJu00,QB
2t2lpgo9,team_7,98.27799208279126,54.0,WallDa01,TE
2t2lpgo9,team_7,98.27799208279126,67.0,CookDa01,RB
2t2lpgo9,team_7,98.27799208279126,74.0,GoedDa00,TE
2t2lpgo9,team_7,98.27799208279126,87.0,DillAJ00,RB
2t2lpgo9,team_7,98.27799208279126,94.0,RobiBr01,RB
2t2lpgo9,team_7,98.27799208279126,107.0,PennRa00,RB
2t2lpgo9,team_7,98.27799208279126,114.0,SchuDa00,TE
2t2lpgo9,team_7,98.27799208279126,127.0,McKiJe00,RB
2t2lpgo9,team_7,98.27799208279126,134.0,WarrJa01,RB
2t2lpgo9,team_8,89.85157260810217,8.0,KelcTr00,TE
2t2lpgo9,team_8,89.85157260810217,13.0,BrowAJ00,WR
2t2lpgo9,team_8,89.85157260810217,28.0,MixoJo00,RB
2t2lpgo9,team_8,89.85157260810217,33.0,HarrNa00,RB
2t2lpgo9,team_8,89.85157260810217,48.0,JoneAa00,RB
2t2lpgo9,team_8,89.85157260810217,53.0,HopkDe00,WR
2t2lpgo9,team_8,89.85157260810217,68.0,AiyuBr00,WR
2t2lpgo9,team_8,89.85157260810217,73.0,LockTy00,WR
2t2lpgo9,team_8,89.85157260810217,88.0,BrowMa04,WR
2t2lpgo9,team_8,89.85157260810217,93.0,DaviGa01,WR
2t2lpgo9,team_8,89.85157260810217,108.0,JoneDa05,QB
2t2lpgo9,team_8,89.85157260810217,113.0,ElliEz00,RB
2t2lpgo9,team_8,89.85157260810217,128.0,BigsTa00,RB
2t2lpgo9,team_8,89.85157260810217,133.0,GoffJa00,QB
2t2lpgo9,team_9,97.48479606410791,9.0,MahoPa00,QB
2t2lpgo9,team_9,97.48479606410791,12.0,RobiBi01,RB
2t2lpgo9,team_9,97.48479606410791,29.0,AndrMa00,TE
2t2lpgo9,team_9,97.48479606410791,32.0,SmitDe07,WR
2t2lpgo9,team_9,97.48479606410791,49.0,SandMi01,RB
2t2lpgo9,team_9,97.48479606410791,52.0,MoorD.00,WR
2t2lpgo9,team_9,97.48479606410791,69.0,WhitRa01,RB
2t2lpgo9,team_9,97.48479606410791,72.0,PittKy00,TE
2t2lpgo9,team_9,97.48479606410791,89.0,SmitJa06,WR
2t2lpgo9,team_9,97.48479606410791,92.0,FreiPa00,TE
2t2lpgo9,team_9,97.48479606410791,109.0,MitcEl00,RB
2t2lpgo9,team_9,97.48479606410791,112.0,MoorEl00,WR
2t2lpgo9,team_9,97.48479606410791,129.0,LazaAl00,WR
2t2lpgo9,team_9,97.48479606410791,132.0,MostRa00,RB
lu0c1eb1,team_1,80.46732051686617,1.0,KelcTr00,TE
lu0c1eb1,team_1,80.46732051686617,20.0,DiggSt00,WR
lu0c1eb1,team_1,80.46732051686617,21.0,WilsGa00,WR
lu0c1eb1,team_1,80.46732051686617,40.0,SamuDe00,WR
lu0c1eb1,team_1,80.46732051686617,41.0,KittGe00,TE
lu0c1eb1,team_1,80.46732051686617,60.0,CookDa01,RB
lu0c1eb1,team_1,80.46732051686617,61.0,WatsCh00,WR
lu0c1eb1,team_1,80.46732051686617,80.0,DillAJ00,RB
lu0c1eb1,team_1,80.46732051686617,81.0,CookJa01,RB
lu0c1eb1,team_1,80.46732051686617,100.0,HerbKh00,RB
lu0c1eb1,team_1,80.46732051686617,101.0,ThomMi05,WR
lu0c1eb1,team_1,80.46732051686617,120.0,SmitGe00,QB
lu0c1eb1,team_1,80.46732051686617,121.0,BateRa00,WR
lu0c1eb1,team_1,80.46732051686617,140.0,CollNi00,WR
lu0c1eb1,team_10,88.06147488465604,10.0,RobiBi01,RB
lu0c1eb1,team_10,88.06147488465604,11.0,BrowAJ00,WR
lu0c1eb1,team_10,88.06147488465604,30.0,EtieTr00,RB
lu0c1eb1,team_10,88.06147488465604,31.0,JoneAa00,RB
lu0c1eb1,team_10,88.06147488465604,50.0,AkerCa00,RB
lu0c1eb1,team_10,88.06147488465604,51.0,FielJu00,QB
lu0c1eb1,team_10,88.06147488465604,70.0,ConnJa00,RB
lu0c1eb1,team_10,88.06147488465604,71.0,PittKy00,TE
lu0c1eb1,team_10,88.06147488465604,90.0,DaviGa01,WR
lu0c1eb1,team_10,88.06147488465604,91.0,AddiJo00,WR
lu0c1eb1,team_10,88.06147488465604,110.0,RichAn03,QB
lu0c1eb1,team_10,88.06147488465604,111.0,JohnQu02,WR
lu0c1eb1,team_10,88.06147488465604,130.0,LazaAl00,WR
lu0c1eb1,team_10,88.06147488465604,131.0,MostRa00,RB
lu0c1eb1,team_2,109.48088410291302,2.0,McCaCh01,RB
lu0c1eb1,team_2,109.48088410291302,19.0,JacoJo01,RB
lu0c1eb1,team_2,109.48088410291302,22.0,MahoPa00,QB
lu0c1eb1,team_2,109.48088410291302,39.0,CoopAm00,WR
lu0c1eb1,team_2,109.48088410291302,42.0,HallBr03,RB
lu0c1eb1,team_2,109.48088410291302,59.0,WallDa01,TE
lu0c1eb1,team_2,109.48088410291302,62.0,MattAl01,RB
lu0c1eb1,team_2,109.48088410291302,79.0,WatsDe00,QB
lu0c1eb1,team_2,109.48088410291302,82.0,EvanMi00,WR
lu0c1eb1,team_2,109.48088410291302,99.0,FreiPa00,TE
lu0c1eb1,team_2,109.48088410291302,102.0,NjokDa00,TE
lu0c1eb1,team_2,109.48088410291302,119.0,WillJa11,WR
lu0c1eb1,team_2,109.48088410291302,122.0,McKiJe00,RB
lu0c1eb1,team_2,109.48088410291302,139.0,JohnJu02,TE
lu0c1eb1,team_3,89.78618251732205,3.0,KuppCo00,WR
lu0c1eb1,team_3,89.78618251732205,18.0,PollTo00,RB
lu0c1eb1,team_3,89.78618251732205,23.0,WaddJa00,WR
lu0c1eb1,team_3,89.78618251732205,38.0,RidlCa00,WR
lu0c1eb1,team_3,89.78618251732205,43.0,MixoJo00,RB
lu0c1eb1,team_3,89.78618251732205,58.0,LondDr00,WR
lu0c1eb1,team_3,89.78618251732205,63.0,LockTy00,WR
lu0c1eb1,team_3,89.78618251732205,78.0,TagoTu00,QB
lu0c1eb1,team_3,89.78618251732205,83.0,PickGe00,WR
lu0c1eb1,team_3,89.78618251732205,98.0,WillJa06,RB
lu0c1eb1,team_3,89.78618251732205,103.0,FlowZa00,WR
lu0c1eb1,team_3,89.78618251732205,118.0,HigbTy00,TE
lu0c1eb1,team_3,89.78618251732205,123.0,MitcEl00,RB
lu0c1eb1,team_3,89.78618251732205,138.0,GainKe00,RB
lu0c1eb1,team_4,97.79572247152684,4.0,HillTy00,WR
lu0c1eb1,team_4,97.79572247152684,17.0,HarrNa00,RB
lu0c1eb1,team_4,97.79572247152684,24.0,StxxAm00,WR
lu0c1eb1,team_4,97.79572247152684,37.0,WalkKe00,RB
lu0c1eb1,team_4,97.79572247152684,44.0,HerbJu00,QB
lu0c1eb1,team_4,97.79572247152684,57.0,GoedDa00,TE
lu0c1eb1,team_4,97.79572247152684,64.0,WillJa10,RB
lu0c1eb1,team_4,97.79572247152684,77.0,AiyuBr00,WR
lu0c1eb1,team_4,97.79572247152684,84.0,JohnDi01,WR
lu0c1eb1,team_4,97.79572247152684,97.0,CharZa00,RB
lu0c1eb1,team_4,97.79572247152684,104.0,GibsAn00,RB
lu0c1eb1,team_4,97.79572247152684,117.0,GoffJa00,QB
lu0c1eb1,team_4,97.79572247152684,124.0,AllgTy00,RB
lu0c1eb1,team_4,97.79572247152684,137.0,KincDa00,TE
lu0c1eb1,team_5,81.15805858016567,5.0,JeffJu00,WR
lu0c1eb1,team_5,81.15805858016567,16.0,AlleJo02,QB
lu0c1eb1,team_5,81.15805858016567,25.0,OlavCh00,WR
lu0c1eb1,team_5,81.15805858016567,36.0,AlleKe00,WR
lu0c1eb1,team_5,81.15805858016567,45.0,BurrJo01,QB
lu0c1eb1,team_5,81.15805858016567,56.0,SandMi01,RB
lu0c1eb1,team_5,81.15805858016567,65.0,WillMi07,WR
lu0c1eb1,team_5,81.15805858016567,76.0,MontDa01,RB
lu0c1eb1,team_5,81.15805858016567,85.0,PresDa01,QB
lu0c1eb1,team_5,81.15805858016567,96.0,SmitJu00,WR
lu0c1eb1,team_5,81.15805858016567,105.0,CousKi00,QB
lu0c1eb1,team_5,81.15805858016567,116.0,OkonCh00,TE
lu0c1eb1,team_5,81.15805858016567,125.0,MoorSk01,WR
lu0c1eb1,team_5,81.15805858016567,136.0,ForeDO00,RB
lu0c1eb1,team_6,111.40930263367903,6.0,ChasJa00,WR
lu0c1eb1,team_6,111.40930263367903,15.0,HenrDe00,RB
lu0c1eb1,team_6,111.40930263367903,26.0,TaylJo02,RB
lu0c1eb1,team_6,111.40930263367903,35.0,SmitDe07,WR
lu0c1eb1,team_6,111.40930263367903,46.0,McLaTe00,WR
lu0c1eb1,team_6,111.40930263367903,55.0,PierDa01,RB
lu0c1eb1,team_6,111.40930263367903,66.0,SwifDA00,RB
lu0c1eb1,team_6,111.40930263367903,75.0,DotsJa00,WR
lu0c1eb1,team_6,111.40930263367903,86.0,BrowMa04,WR
lu0c1eb1,team_6,111.40930263367903,95.0,SuttCo00,WR
lu0c1eb1,team_6,111.40930263367903,106.0,RodgAa00,QB
lu0c1eb1,team_6,111.40930263367903,115.0,KmetCo00,TE
lu0c1eb1,team_6,111.40930263367903,126.0,HarrDa06,RB
lu0c1eb1,team_6,111.40930263367903,135.0,BigsTa00,RB
lu0c1eb1,team_7,109.0760934113204,7.0,ChubNi00,RB
lu0c1eb1,team_7,109.0760934113204,14.0,BarkSa00,RB
lu0c1eb1,team_7,109.0760934113204,27.0,AndrMa00,TE
lu0c1eb1,team_7,109.0760934113204,34.0,JackLa00,QB
lu0c1eb1,team_7,109.0760934113204,47.0,HockTJ00,TE
lu0c1eb1,team_7,109.0760934113204,54.0,JeudJe00,WR
lu0c1eb1,team_7,109.0760934113204,67.0,GodwCh00,WR
lu0c1eb1,team_7,109.0760934113204,74.0,KirkCh01,WR
lu0c1eb1,team_7,109.0760934113204,87.0,PeriSa00,RB
lu0c1eb1,team_7,109.0760934113204,94.0,SmitJa06,WR
lu0c1eb1,team_7,109.0760934113204,107.0,JoneDa05,QB
lu0c1eb1,team_7,109.0760934113204,114.0,MoorEl00,WR
lu0c1eb1,team_7,109.0760934113204,127.0,AchaDe00,RB
lu0c1eb1,team_7,109.0760934113204,134.0,WarrJa01,RB
lu0c1eb1,team_8,97.92113078321493,8.0,EkelAu00,RB
lu0c1eb1,team_8,97.92113078321493,13.0,AdamDa01,WR
lu0c1eb1,team_8,97.92113078321493,28.0,HiggTe00,WR
lu0c1eb1,team_8,97.92113078321493,33.0,StevRh00,RB
lu0c1eb1,team_8,97.92113078321493,48.0,LawrTr00,QB
lu0c1eb1,team_8,97.92113078321493,53.0,HopkDe00,WR
lu0c1eb1,team_8,97.92113078321493,68.0,PachIs00,RB
lu0c1eb1,team_8,97.92113078321493,73.0,WhitRa01,RB
lu0c1eb1,team_8,97.92113078321493,88.0,ToneKa00,WR
lu0c1eb1,team_8,97.92113078321493,93.0,CookBr00,WR
lu0c1eb1,team_8,97.92113078321493,108.0,PennRa00,RB
lu0c1eb1,team_8,97.92113078321493,113.0,SchuDa00,TE
lu0c1eb1,team_8,97.92113078321493,128.0,ThieAd00,WR
lu0c1eb1,team_8,97.92113078321493,133.0,WilsRu00,QB
lu0c1eb1,team_9,88.16528026742242,9.0,HurtJa00,QB
lu0c1eb1,team_9,88.16528026742242,12.0,LambCe00,WR
lu0c1eb1,team_9,88.16528026742242,29.0,GibbJa01,RB
lu0c1eb1,team_9,88.16528026742242,32.0,MetcDK00,WR
lu0c1eb1,team_9,88.16528026742242,49.0,DobbJK00,RB
lu0c1eb1,team_9,88.16528026742242,52.0,MoorD.00,WR
lu0c1eb1,team_9,88.16528026742242,69.0,KamaAl00,RB
lu0c1eb1,team_9,88.16528026742242,72.0,PittMi01,WR
lu0c1eb1,team_9,88.16528026742242,89.0,EngrEv00,TE
lu0c1eb1,team_9,88.16528026742242,92.0,RobiBr01,RB
lu0c1eb1,team_9,88.16528026742242,109.0,BurkTr00,WR
lu0c1eb1,team_9,88.16528026742242,112.0,BeckOd00,WR
lu0c1eb1,team_9,88.16528026742242,129.0,ElliEz00,RB
lu0c1eb1,team_9,88.16528026742242,132.0,MeyeJa01,WR
9eb60tx8,team_1,84.71400878673764,1.0,HillTy00,WR
9eb60tx8,team_1,84.71400878673764,20.0,HarrNa00,RB
9eb60tx8,team_1,84.71400878673764,21.0,TaylJo02,RB
9eb60tx8,team_1,84.71400878673764,40.0,CoopAm00,WR
9eb60tx8,team_1,84.71400878673764,41.0,GibbJa01,RB
9eb60tx8,team_1,84.71400878673764,60.0,WallDa01,TE
9eb60tx8,team_1,84.71400878673764,61.0,MattAl01,RB
9eb60tx8,team_1,84.71400878673764,80.0,BrowMa04,WR
9eb60tx8,team_1,84.71400878673764,81.0,EngrEv00,TE
9eb60tx8,team_1,84.71400878673764,100.0,CharZa00,RB
9eb60tx8,team_1,84.71400878673764,101.0,GibsAn00,RB
9eb60tx8,team_1,84.71400878673764,120.0,WilsRu00,QB
9eb60tx8,team_1,84.71400878673764,121.0,HarrDa06,RB
9eb60tx8,team_1,84.71400878673764,140.0,HigbTy00,TE
9eb60tx8,team_10,104.26662074741955,10.0,DiggSt00,WR
9eb60tx8,team_10,104.26662074741955,11.0,LambCe00,WR
9eb60tx8,team_10,104.26662074741955,30.0,AndrMa00,TE
9eb60tx8,team_10,104.26662074741955,31.0,WalkKe00,RB
9eb60tx8,team_10,104.26662074741955,50.0,DobbJK00,RB
9eb60tx8,team_10,104.26662074741955,51.0,KittGe00,TE
9eb60tx8,team_10,104.26662074741955,70.0,KamaAl00,RB
9eb60tx8,team_10,104.26662074741955,71.0,AiyuBr00,WR
9eb60tx8,team_10,104.26662074741955,90.0,PresDa01,QB
9eb60tx8,team_10,104.26662074741955,91.0,TagoTu00,QB
9eb60tx8,team_10,104.26662074741955,110.0,ToneKa00,WR
9eb60tx8,team_10,104.26662074741955,111.0,JohnQu02,WR
9eb60tx8,team_10,104.26662074741955,130.0,McKiJe00,RB
9eb60tx8,team_10,104.26662074741955,131.0,GainKe00,RB
9eb60tx8,team_2,89.16890835527808,2.0,JeffJu00,WR
9eb60tx8,team_2,89.16890835527808,19.0,HenrDe00,RB
9eb60tx8,team_2,89.16890835527808,22.0,MahoPa00,QB
9eb60tx8,team_2,89.16890835527808,39.0,SamuDe00,WR
9eb60tx8,team_2,89.16890835527808,42.0,HerbJu00,QB
9eb60tx8,team_2,89.16890835527808,59.0,WillMi07,WR
9eb60tx8,team_2,89.16890835527808,62.0,LawrTr00,QB
9eb60tx8,team_2,89.16890835527808,79.0,EvanMi00,WR
9eb60tx8,team_2,89.16890835527808,82.0,PickGe00,WR
9eb60tx8,team_2,89.16890835527808,99.0,RodgAa00,QB
9eb60tx8,team_2,89.16890835527808,102.0,BurkTr00,WR
9eb60tx8,team_2,89.16890835527808,119.0,AchaDe00,RB
9eb60tx8,team_2,89.16890835527808,122.0,KincDa00,TE
9eb60tx8,team_2,89.16890835527808,139.0,OkonCh00,TE
9eb60tx8,team_3,94.79894849431685,3.0,EkelAu00,RB
9eb60tx8,team_3,94.79894849431685,18.0,AdamDa01,WR
9eb60tx8,team_3,94.79894849431685,23.0,WilsGa00,WR
9eb60tx8,team_3,94.79894849431685,38.0,HallBr03,RB
9eb60tx8,team_3,94.79894849431685,43.0,FielJu00,QB
9eb60tx8,team_3,94.79894849431685,58.0,SwifDA00,RB
9eb60tx8,team_3,94.79894849431685,63.0,WillJa10,RB
9eb60tx8,team_3,94.79894849431685,78.0,PittMi01,WR
9eb60tx8,team_3,94.79894849431685,83.0,HerbKh00,RB
9eb60tx8,team_3,94.79894849431685,98.0,ThomMi05,WR
9eb60tx8,team_3,94.79894849431685,103.0,JoneDa05,QB
9eb60tx8,team_3,94.79894849431685,118.0,DulcGr00,TE
9eb60tx8,team_3,94.79894849431685,123.0,WillJa11,WR
9eb60tx8,team_3,94.79894849431685,138.0,WarrJa01,RB
9eb60tx8,team_4,82.68149469871686,4.0,KuppCo00,WR
9eb60tx8,team_4,82.68149469871686,17.0,ChubNi00,RB
9eb60tx8,team_4,82.68149469871686,24.0,OlavCh00,WR
9eb60tx8,team_4,82.68149469871686,37.0,RidlCa00,WR
9eb60tx8,team_4,82.68149469871686,44.0,WatsCh00,WR
9eb60tx8,team_4,82.68149469871686,57.0,LondDr00,WR
9eb60tx8,team_4,82.68149469871686,64.0,ConnJa00,RB
9eb60tx8,team_4,82.68149469871686,77.0,JohnDi01,WR
9eb60tx8,team_4,82.68149469871686,84.0,DillAJ00,RB
9eb60tx8,team_4,82.68149469871686,97.0,AddiJo00,WR
9eb60tx8,team_4,82.68149469871686,104.0,PennRa00,RB
9eb60tx8,team_4,82.68149469871686,117.0,KmetCo00,TE
9eb60tx8,team_4,82.68149469871686,124.0,GoffJa00,QB
9eb60tx8,team_4,82.68149469871686,137.0,BoydTy00,WR
9eb60tx8,team_5,91.26390101340056,5.0,RobiBi01,RB
9eb60tx8,team_5,91.26390101340056,16.0,StxxAm00,WR
9eb60tx8,team_5,91.26390101340056,25.0,JacoJo01,RB
9eb60tx8,team_5,91.26390101340056,36.0,JackLa00,QB
9eb60tx8,team_5,91.26390101340056,45.0,HockTJ00,TE
